param_name,param_value,timestep,communication_style,mean_ranking,std_ranking,median_ranking,mean_delta,std_delta
p,1.0,9,Aggressive,8.0,1.7194539072421902,9.0,0.08333333333333333,0.408248290463863
p,1.0,9,Assertive,8.027777777777779,0.9705995528865096,8.0,-0.16666666666666666,0.8451542547285166
p,1.0,9,Passive,7.694444444444445,1.1166133604902806,8.0,0.027777777777777776,0.7740842003337551
p,1.0,9,Passive-Aggressive,8.0,0.834057656228299,8.0,-0.2916666666666667,0.5500329370901873
p,1.0,10,Aggressive,8.041666666666666,1.7315277663950703,9.0,0.041666666666666664,0.2041241452319315
p,1.0,10,Assertive,8.527777777777779,0.7362496126066843,9.0,0.5,0.609449400220044
p,1.0,10,Passive,8.222222222222221,0.9594972228385659,8.0,0.5277777777777778,0.7740842003337552
p,1.0,10,Passive-Aggressive,8.333333333333334,0.9168313422570848,9.0,0.3333333333333333,0.7613869876268811
p,1.0,11,Aggressive,8.125,1.8012676695569998,9.0,0.08333333333333333,0.408248290463863
p,1.0,11,Assertive,8.472222222222221,0.7362496126066841,9.0,-0.05555555555555555,0.2323106841457232
p,1.0,11,Passive,8.194444444444445,0.9507724512038904,8.0,-0.027777777777777776,0.16666666666666666
p,1.0,11,Passive-Aggressive,8.208333333333334,0.6580053301400783,8.0,-0.125,0.7974142996067924
p,1.0,12,Aggressive,8.083333333333334,1.7424786610050556,9.0,-0.041666666666666664,0.3586407511783862
p,1.0,12,Assertive,8.61111111111111,0.6448821720849602,9.0,0.1388888888888889,0.4244510927759878
p,1.0,12,Passive,8.38888888888889,0.9936305084394236,9.0,0.19444444444444445,0.4013864859597431
p,1.0,12,Passive-Aggressive,8.5,0.722315118514615,9.0,0.2916666666666667,0.5500329370901873
p,1.0,13,Aggressive,8.041666666666666,1.7564580631305242,9.0,-0.041666666666666664,0.3586407511783862
p,1.0,13,Assertive,8.277777777777779,0.6146362971528593,8.0,-0.3333333333333333,0.47809144373375745
p,1.0,13,Passive,8.11111111111111,0.9495195109039637,8.0,-0.2777777777777778,0.5662463427121809
p,1.0,13,Passive-Aggressive,8.458333333333334,0.7790276362049132,9.0,-0.041666666666666664,0.9078961186825509
p,1.0,14,Aggressive,7.833333333333333,1.6594044679962139,8.0,-0.20833333333333334,0.5882299658752715
p,1.0,14,Assertive,8.25,0.6491753010001009,8.0,-0.027777777777777776,0.8101538164751224
p,1.0,14,Passive,8.055555555555555,0.8926507698004842,8.0,-0.05555555555555555,0.7538262188687578
p,1.0,14,Passive-Aggressive,8.416666666666666,0.7755316082290389,9.0,-0.041666666666666664,0.954584665735822
p,1.0,15,Aggressive,7.833333333333333,1.6594044679962137,8.0,0.0,0.4170288281141496
p,1.0,15,Assertive,8.25,0.649175301000101,8.0,0.0,0.3380617018914066
p,1.0,15,Passive,7.861111111111111,0.8333333333333334,8.0,-0.19444444444444445,0.46717659215115676
p,1.0,15,Passive-Aggressive,8.458333333333334,0.5882299658752718,8.5,0.041666666666666664,0.7506036218280918
